Name,GSM532843,GSM532844,GSM532845,GSM532846,GSM532847,GSM532848,GSM532849,GSM532850,GSM532851,GSM532852,GSM532860,GSM532861,GSM532862,GSM532863,GSM532864,GSM532865,GSM532866,GSM532867,GSM532868
hsa-miR-181d,-14.435293,12,-51.196854,-64.3098,-41.431374,-41.043304,-51.86667,-13.800003,-4.2023354,24.47451,17,4.3828125,22,-44.42578,-71.23047,-69.1875,-19.44223,-37.070038,-19.68898
hsa-miR-181d,-12.886274,40,-25.257812,-0.49609375,-54.299614,561.83594,-37.33465,-27.92157,-23.011765,-12.519531,65,97.72441,18,-22.60714,-54.80078,-31.602364,-11.816406,-31.811024,-9.402344
hsa-miR-181d,-11.3203125,4,-34.271652,-43.57422,-62.385216,-48.984253,-38.92218,-51.255905,-22.928288,43.65883,3,-11.140625,20,-15.839218,-47.277344,-35.497993,-10.5859375,-27.846458,-15.641731
hsa-miR-182,1727.447,5858,8429.668,8750.509,11587.866,3424.8804,8157.823,2910.8284,1183.7052,11379.713,1596,1161.2599,5731,56070.742,4681.448,34.09485,5874.822,4281.4097,15753.941
hsa-miR-182,1877.5214,6502,8153.741,8899.716,11214.222,3845.8906,7073.6304,3060.6208,1350.4424,11844.65,2074,1338.3334,5999,54712.516,5464.424,47.199997,6535.9595,4513.2163,16868.066
hsa-miR-182,1924.5391,6337,10255.83,8979.739,12519.414,3735.7405,7327.2705,3100.2927,1364.9264,12594.854,2034,1443.7527,5677,59826.176,7047.375,102.440765,6437.969,5338.806,17331.652
hsa-miR-182,1782.6196,5612,8910.243,8719.573,11976.915,3395.6345,7926.1797,2820.7651,1165.9788,10923.969,1729,1274.805,4937,57887.246,5568.091,58.412445,5686.959,4818.6865,16039.438
hsa-miR-182*,1.4414062,24,52.239258,0.14172363,45.648224,-62.413383,13.541183,-26.756866,-16.89286,20.97638,-42,-7.9521904,-10,497.0279,71.15234,-40.956,19.531494,-8.704727,139.64102
hsa-miR-182*,8.058594,11,36.423523,67.334625,64.39848,-76.09375,32.372543,-51.223106,-12.075996,13.146248,33,-0.5157471,12,464.40002,65.89804,-39.304688,-14.132294,13.039528,120.13278
hsa-miR-182*,2.5098038,44,113.87677,63.23529,71.387375,-77.95703,67.07243,-101.92969,-30.125492,15.515747,24,-1.2470589,5,496.1842,49.740906,-26.403923,19.800003,2.7976227,107.27562
hsa-miR-182*,15.321285,12,52.386536,48.835297,62.529144,-48.07451,63.405243,-62.152943,-29.867188,49.947037,25,-13.9960785,5,456.17987,56.955704,-31.52549,2.7222214,-13.589844,127.7352
hsa-miR-1825,-14.07004,-7,-41.86667,-34.26848,-79.36614,-55.28968,-55.78039,-21.299213,-17.07782,-10.4765625,-36,4.562248,-16,-38.316406,-42.31765,-37.349022,-1.6078415,-20.308594,-44.81961
hsa-miR-1825,-1.2148438,-10,-33.06349,-31.988235,-73.4549,-42.515625,-50.234127,-6.79216,0.7109375,-17.01181,14,5.07843,-18,-41.507812,-43.91797,-32.223526,-18.943775,-11.027344,-30.531494
hsa-miR-1825,11.459145,-11,-17.795273,-12.5490265,-56.14118,-45.1,-18.358566,-45.87549,-25.178986,-20.350395,491,-7.0196075,-35,-1.6692581,-38.402344,-27.926071,-2.8167343,-1.9765625,-15.267998
hsa-miR-1825,-7.563492,-22,-16.9375,-24.933075,-63.73828,-11.074509,-35.1063,-75.01984,-11.8125,-14.7890625,-10,7.9448814,-6,11.0703125,-16.886276,79.48781,-18.058365,2.6078415,-39.133335
hsa-miR-1826,64933.42,57418,65224.375,65162.363,65301.402,65342.215,65352.363,65207.504,65333.184,64837.773,13997,65084.668,57924,65142.3,65066.676,65112.836,65186.715,65432.5,65231.062
hsa-miR-1826,65135.516,56957,64826.773,64892.508,65232.395,65321.48,65344.66,65100.9,65211.67,64493.316,13796,64933.984,57122,65322.19,65089.37,65178.156,65420.895,65350.2,65316.64
hsa-miR-1826,64852.37,57899,65144.02,65015.023,65336.566,65307.652,65370.35,65183.152,65367.496,64545.38,15287,64938.016,57413,65315.77,65106.746,65280.848,65374.4,65397.223,65315.535
hsa-miR-1826,64914.29,57164,64925.363,65248.953,65228.754,65096.676,65393.855,65319.613,65268.844,62975.984,14016,65208.91,58124,65209.22,65047.6,65233.812,65401.07,65389.19,65350.535
hsa-miR-1827,753.0204,713,1486.804,1579.1298,2187.1777,1479.75,1467.0121,1274.8301,988.3064,2306.7886,203,922.6189,676,4097.769,1835.8113,369.66153,1615.7008,1530.3263,2616.6284
hsa-miR-1827,765.6855,1085,1518.5907,1618.7262,2827.452,1393.7025,1722.6628,1333.8774,1159.8047,2249.9844,720,978.849,826,3685.3977,1642.8135,396.6068,1481.6042,1563.4335,2454.6904
hsa-miR-1827,781.86194,1102,1442.4869,1550.0671,2626.157,1363.1328,1682.3615,1355.9476,1240.7852,2056.1433,776,958.87354,828,3418.4746,1617.1733,369.16534,1618.6555,1576.7195,2219.052
hsa-miR-1827,665.7383,1022,1571.3429,1648.0526,2905.0696,1224.2357,1807.5018,986.5691,1109.3347,2133.346,785,979.61414,777,3983.372,1843.5,370.42624,1445.0442,1591.0378,2431.3538
hsa-miR-183,1896.5885,3576,7833.0483,8066.585,8665.669,3411.7576,7144.4863,2538.5544,1606.1987,6877.2046,1008,1560.1969,4874,30045.691,7240.1523,195.80621,5754.201,5065.5894,11924.758
hsa-miR-183,2043.0239,4092,8009.0186,8347.071,8104.712,3339.1262,8214.563,2624.3506,1752.5311,7238.993,1048,1650.9242,4912,28812.572,7264.759,206.21368,5941.4673,5024.9263,11179.989
hsa-miR-183,1923.1478,4066,7260.489,8479.547,8919.502,3100.5566,8286.577,2686.2693,1738.9725,6536.4214,1121,1659.0834,4711,25321.414,7528.737,172.29611,5915.286,4755.9697,10806.436
hsa-miR-183,1631.5698,3064,6161.2056,7410,7840.8564,2533.8594,6578.2305,2293.1868,1369.8717,5713.8936,1059,1490.6505,4066,24684.098,6391.879,80.54245,4678.407,3925.6423,9395.662
hsa-miR-183*,1173.6486,1372,3178.7031,3386.0217,1714.6255,2331.7434,3335.7402,2024.7244,2731.9438,6113.6943,272,1360.0366,1458,5509.4697,3216.1943,1328.82,3240.9531,4509.629,3776.019
hsa-miR-183*,1474.6433,1799,3585.7322,3488.2654,2325.9497,2225.542,2937.6084,2339.712,2534.2146,5683.9634,402,1431.4844,1673,5455.5527,3200.584,1307.549,3342.051,4912.0977,3768.1003
hsa-miR-183*,1395.9534,1924,3297.3376,3467.8423,2122.7773,2121.7761,3503.6653,1959.4941,2745.4636,6225.587,843,1530.6138,1703,5301.423,3219.5894,1216.7273,3474.6064,4711.4077,3661.7593
hsa-miR-183*,1481.0453,1787,2902.9958,3319.1392,2143.78,2210.0654,3337.052,2308.2598,2766.6753,5537.204,925,1515.6699,1593,4566.4062,3381.0764,1307.1716,3239.875,4728.3516,3896.6802
hsa-miR-184,368.75,879,1381.8497,1376.2487,1771.6842,1217.4413,1063.5581,870.2788,1021.6864,3069.479,798,543.5191,1107,1146.9135,1133.4706,442,1114.8278,1712.9578,1257.0769
hsa-miR-184,362.9027,1108,1116.8413,1296.6278,1574.0717,1153.4324,1225.8175,817.6603,1120.4965,2803.996,207,514.1378,1172,1177.7358,1250.1682,485.52136,1169.2015,1674.736,1222.0135
hsa-miR-184,345.23148,1032,1331.1276,1272.5767,1814.4708,970.6885,1229.6024,848.06085,991.6763,2409.6116,135,498.43152,1298,1154.6,1293.1193,452.11536,1144.779,1750.8723,1127.3718
hsa-miR-184,348.28445,1047,1070.4973,1179.6057,1481.9457,998.944,1058.1434,697.8774,820.1278,1667.8087,1690,423.43817,1142,1051.9211,1167.0397,318.82193,891.9498,1737.7184,1099.0636
hsa-miR-185,15889.552,20286,35396.742,40310.914,63556.824,25203.361,59067.51,13230.509,8326.109,64982.117,13316,10516.046,21285,65257.49,60557.25,1922.7224,48005.793,18688.627,65194.484
hsa-miR-185,16393.09,22820,40491.23,44630.004,64221.445,24841.586,63309.297,14087.648,9445.55,64753.64,14714,11496.7295,23428,65268.426,62848.266,2193.5771,50629.375,21239.922,65238.37
hsa-miR-185,14664.057,21343,35308.543,41862.82,63836.734,22340.15,62824.777,13669.342,8720.894,62735.05,13929,10397.387,21720,65310.645,59912.664,2094.2788,44599.363,18931.65,65220.883
hsa-miR-185,11666.165,17461,26920.777,34844.31,64093.793,16400.908,53963.56,10841.811,6721.098,63229.41,11543,8366.349,15671,65174.45,48245.53,1539.7031,38060.363,14529.202,65063.797
hsa-miR-185*,6159.0522,8781,11601.78,11297.487,7193.628,12866.27,16266.211,7560.912,18698.863,11262.526,2020,6720.596,5210,10659.176,3823.3696,3401.005,14453.882,21585.098,11226.401
hsa-miR-185*,6704.7637,9584,11558.13,10949.599,6799.23,11047.758,16818.504,7402.801,19008.494,10402.306,2255,7120.8135,5126,11112.325,3841.756,3309.199,14045.521,21408.52,11713.355
hsa-miR-185*,6191.8643,9525,12726.611,10888.271,7682.8623,11581.223,17297.482,7798.646,19588.414,9633.963,2263,7010.6504,5035,11449.345,4231.712,3457.8992,13114.575,22371.885,11939.268
hsa-miR-185*,6321.736,8720,11789.482,11122.01,7578.1855,11783.846,15765.746,7423.342,15650.713,9684.677,2264,7094.4707,4723,10952.059,4247.7466,3632.723,12987.203,22372.191,11703.428
hsa-miR-186,2706.3574,2969,5287.617,5104.649,14060.189,4514.701,7202.8784,3064.5078,1697.6925,10625.936,1085,2148.121,3596,6905.684,4754.5034,219.51736,4613.91,4148.669,7350.8696
hsa-miR-186,2560.8838,4333,4987.1177,4875.1562,13246.677,4472.3164,6827.7476,3226.0938,1825.8795,12270.526,1480,2144.4045,4124,6402.166,4337.265,193.82608,5112.374,4403.546,7587.5195
hsa-miR-186,2808.4285,4418,5309.46,5508.778,13640.348,4871.1177,8111.7383,3679.888,2075.458,12212.106,926,2506.117,4257,7176.1836,5501.4033,197.69107,5802.8257,5115.9604,8930.365
hsa-miR-186,2854.8193,4323,6145.525,5266.3047,15091.452,4602.421,7577.4614,3524.866,1921.4492,11168.505,1648,2414.421,4112,7285.0034,5631.337,243.33102,5105.1777,5279.246,8881.639
hsa-miR-186*,-18.996,1018,-41.37401,-64.69685,-87.6549,-89.61719,-72.89494,-52.007874,-47.64453,26.082352,-35,-3.8149605,-19,-31.976288,-55.450203,-62.944443,-20.871094,-42.61811,-25.638885
hsa-miR-186*,0.93333435,55,59.410736,-51.48828,-54.635292,-72.18898,-79.55294,-33.30315,-23.433594,-17.549019,-31,-8.6796875,-9,86.67914,-15.09375,-7.1850357,-36.564705,-46.07143,19.657486
hsa-miR-186*,-6.370079,78,-34.070587,-49.839844,-63.089844,-51.29183,-64.572,-68.5098,-13.417324,-19.662697,37,-2.8117638,-4,8.2196045,-14.807083,-39.5625,-31.44664,-35.734375,-0.83529663
hsa-miR-186*,-8.933332,132,-15.175781,-18.657593,-63.897636,-67.52549,-54.933594,-82.52174,-41.614784,-31.202381,-27,-14.515748,-6,21.145668,-22.44313,3.4921265,-33.335938,-34.901962,-7.627449
hsa-miR-187,-11.238281,-2,-29.933594,-40.58203,77.62236,28.570862,42.766525,31.885826,11.2421875,156.29514,-15,5.4606285,-29,-15.113724,-52.5625,-23.43969,70.553986,0.2788849,-52.681274
hsa-miR-187,-7.2226562,11,-26.354584,-6.121567,30.261719,-19.335938,64.711914,-10.0078125,11.824219,156.42377,12,-7.207844,1,-0.16470337,-40.50196,-40.309803,79.72183,16.691406,-5.649399
hsa-miR-187,-4.4335938,18,-35.97647,-17.325394,51.915527,-15.3828125,49.809433,-22.074806,5.3031464,363.06424,34,-7.4941177,-11,-1.5999985,-79.69019,-11.905884,127.97934,13.337257,-28.078743
hsa-miR-187,-2.984314,7,-28.594482,-33.382812,41.510635,-19.329414,90.319214,4.302788,16.242188,163.41492,28,-1.6356583,-21,-4.0742188,-82.07481,-13.098427,84.80087,2.7440948,-10.725487
hsa-miR-187*,58.62162,107,234.85666,162.58478,402.1579,133.2445,280.02597,136.57509,332.26846,1604.5774,-25,149.37395,537,296.13455,77.93846,3.7803955,350.82025,427.75568,225.62766
hsa-miR-187*,53.79921,492,262.84796,167.68594,303.60596,98.147415,217.20483,156.55,255.76785,1497.2449,41,98.025795,513,243.73486,82.75661,28.944443,360.8797,393.8677,210.7687
hsa-miR-187*,59.27137,519,235.52264,172.42123,297.5101,109.98045,225.80887,139.1746,258.96686,1236.3779,116,87.08171,563,243.09747,108.04843,23.503906,268.6123,403.4432,275.1871
hsa-miR-187*,67.96484,655,229.55844,184.56027,357.50162,163.13495,366.85617,111.3793,222.9307,1174.515,61,68.39453,259,278.88657,112.489716,42.53595,279.74417,508.52747,257.3192
hsa-miR-188-3p,-23.089844,-47,-38.094864,-54.093384,-51.579765,-84.79608,-47.900795,-58.00392,-12.70079,22.36905,-75,-14.649403,17,-13.109375,-51.91829,-44.220474,-23.361115,-39.704723,-30.756866
hsa-miR-188-3p,-27.992031,2,-37.185043,-49.578735,-73.359375,-69.16016,-61.46063,-55.878433,-5.7019577,7.8554688,-38,-19.055555,29,-30.867188,-50.2126,-48.266666,-31.023716,-40.366142,-18.09375
hsa-miR-188-3p,-7.5273438,-11,-30.062988,-22.972656,-51.298042,-73.12157,-28.40316,-63.22353,-25.354332,-14.401573,-34,-9.763779,25,5.6968536,-6.8320007,-28.13546,-18.322838,-3.2350616,-9.578125
hsa-miR-188-3p,-9.339844,-11,-5.8274536,-21.825394,-51.458824,-50.164707,-41.57874,-78.13725,-49.787403,-3.5195312,5,-15.270588,70,1.6926041,-30.306774,-21.429134,-15.769531,-34.494118,-34.992188
hsa-miR-188-5p,31.307083,-10,-42.321564,-94.70981,-98.67578,-91.494026,-62.48249,-34.31907,-17.69323,37.414062,-30,-5.920635,-20,-23.164703,-43.635292,-43.046875,5.40625,-57.539062,2.3149567
hsa-miR-188-5p,-11.784313,-19,-24.6353,-32.7126,-40.80237,-67.24016,-47.403923,-43.146824,-15.708664,-16.882812,14,-5.3529396,-28,-42.62745,-64.630356,-57.058594,-35.878433,-35.636364,-49.01181
hsa-miR-188-5p,-26.559055,-8,-11.968628,-45.184006,-51.87059,-67.77381,-44.466667,-51.621094,-2.0546875,16.152344,-13,-12.1867695,-17,-12.9296875,-39.882812,-42.910156,-2.4251938,-33.207172,-12.239212
hsa-miR-188-5p,-7.1490192,-35,-19.28125,-36.803146,-64.083664,-48.07843,-20.832031,-80.99608,-14.6171875,-6.650978,34,-5.6506042,-24,-14.682732,-25.29134,-34.368,1.7984161,-35.81323,-12.545097
hsa-miR-18a,5073.605,7264,13285.65,14263.734,28337.613,9536.075,18074.37,5872.5815,1848.2858,45808.457,4087,3243.2,7685,34585.035,21501.682,422.08655,7953.7817,6997.7324,37792.562
hsa-miR-18a,5412.4385,8899,13562.29,14453.989,27373.268,9157.89,18685.92,5825.963,1822.4176,41132.07,4811,3291.5598,8446,31332.344,19307.053,479.05182,7424.4897,6986.7886,38132.715
hsa-miR-18a,5598.2686,9067,14875.887,14625.857,29100.102,9577.13,19431.5,5932.976,2029.2031,40879.242,4818,3543.9485,8607,33766.383,22569.309,509.8473,7634.2783,7853.7295,39645.066
hsa-miR-18a,5354.1025,7902,14570.687,14945.897,29645.92,9112.776,19387.898,5912.02,1857.2385,38948.996,4823,3630.41,7855,35030.797,23761.234,438.7013,7161.5107,7533.6387,39461.215
hsa-miR-18a*,408.34015,190,1016.81824,1024.2023,1428.0625,1146.883,1598.7125,651.33466,581.49457,2026.751,88,400.57877,566,1235.1587,1068.8091,151.14633,1865.4325,992.7706,1501.101
hsa-miR-18a*,420.2065,698,929.8844,983.9546,1355.6708,1135.5654,1614.8676,729.9339,622.4247,1965,158,428.72726,1375,1067.7415,1021.30054,94.03906,2034.0784,989.0415,1389.0238
hsa-miR-18a*,404.74335,738,1024.7196,1035.929,1519.0385,1135.2251,1703.4219,657.8548,645.1712,1847.9767,162,470.2901,687,1138.4716,1118.6486,140.25533,1917.379,943,1426.3524
hsa-miR-18a*,464.47974,568,1007.1511,1042.4421,1324.9215,1115.9221,1661.7572,638.18555,636.28235,1881.6807,131,423.93835,618,1227.7626,1172.2722,108.93303,1779.7314,955.8425,1515.7142
hsa-miR-18b,3696.1829,5105,9803.539,11165.351,20887.117,7533.609,12946.958,4843.5894,1538.288,27801.371,2790,2384.5876,5461,25407.361,13330.597,297.709,6090.773,4183.336,26749.693
hsa-miR-18b,3672.765,5822,10115.233,11020.47,20419.654,8140.9883,12921.458,5043.0684,1450.1969,28613.064,3237,2624.1165,5740,24078.996,14360.345,309.31387,6553.0684,4483.6445,29778.152
hsa-miR-18b,3987.1125,6001,11914.596,11383.674,21199.102,8216.278,14733.036,5247.247,1641.303,28262.543,3273,2722.8533,5737,26655.26,15101.756,355.5146,6545.638,5068.8657,31455.555
hsa-miR-18b,3633.2083,5361,11202.209,10742.509,20535.47,7458.067,13507.8545,5160.8486,1639.1504,25791.133,3189,2555.4854,5296,27716.326,16321.025,377.96057,6295.376,5201.9004,27685
hsa-miR-18b*,-10.753906,-2,-62.453125,-75.33594,-70.96471,-46.058823,-32.988235,-23.179688,-13.509956,0.328125,17,16.782257,-26,-22.398438,-93.744,-74.22656,-7.4921265,-28.362549,250.42105
hsa-miR-18b*,-7.111553,44,-11.307083,-6.6914062,-47.726562,-45.098038,-41.86508,-18.398438,-11.595238,33.373497,200,0.76587296,-14,-22.777771,-44.374016,-35.588234,-5.7382812,-3.3843155,-16.422928
hsa-miR-18b*,13.40551,990,-8.105469,-20.304352,-37.772552,24.871597,-33.5214,-24.821426,-6.5859375,3737.0742,2300,7.1529427,-19,-10.31765,-30.947998,-25.257812,-16.386719,-13.074509,3.0742188
hsa-miR-18b*,11.918289,-10,17.214844,-35.378906,-53.02745,-15.673225,-30.223526,-28.185036,7.9726562,17.10714,80,-9.133333,106,-1.885376,-32.99608,-25.405624,-1.7019577,22.02745,-6.1171875
hsa-miR-190,629.8295,661,1289.3276,1369.1543,3516.901,1302.351,1939.1716,695.98267,203.29565,5568.6294,916,409.458,814,4505.638,1953.2593,82.60684,1392.8242,697.26,4206.471
hsa-miR-190,668.9887,823,1529.8024,1421.4437,3512.6597,1336.8954,2216.8284,856.805,243.82935,6156.1694,990,436.10294,862,4664.887,1823.4246,95.69719,1560.638,831.5219,4062.835
hsa-miR-190,651.07916,881,1493.7916,1445.9773,3406.9277,1334.0991,2356.818,852.55457,278.03296,6093.5854,1011,438.8561,925,4591.701,1962.6821,66.77678,1570.4286,736.18146,4313.2417
hsa-miR-190,604.06616,768,1266.8894,1498.4568,3338.9653,1188.3718,2117.627,812.2027,202.93472,5144.646,957,353.4945,758,4582.106,1982.6458,-26.588226,1376.0579,714.28784,4034.0562
hsa-miR-190b,-4.062992,151,450.18286,9.9409485,-24.503906,-64.027885,-39.598427,-34.89412,-10.355469,68.08089,-17,55.85827,13,20.824219,-14.746094,-32.873016,24.410156,-23.445312,22.726562
hsa-miR-190b,1.4453125,36,-5.9328003,32.66275,-40.42688,-64.84263,-26.390625,-21.636364,19.286278,20.550781,70,4.4921875,44,32.41568,-43.003952,-27.51181,11.709801,-6.984253,52.787766
hsa-miR-190b,7.3149605,41,1.4023438,-6.3937073,-30.264595,-28.57647,-43.815685,-48.200787,-22.175781,20.71315,7886,-3.294117,62,31.488747,3587.5483,-0.2890625,6.964287,-2.184311,156.25726
hsa-miR-190b,-2.2559052,30,33.07782,12.850388,-29.832672,-23.362206,-25.705883,-62.145668,28.399994,2.3614426,1568,-2.1875,40,60.35547,14.13147,18.250984,-13.609375,14.694778,51.494995
hsa-miR-191,23514.238,61452,64114.504,62789.1,63828.14,42398.7,65097.426,37992.535,23666.562,64713.01,28812,19749.662,52877,65226.953,65187.33,5507.324,63996.973,56842.652,65330.574
hsa-miR-191,26419.482,62313,64550.7,64884.945,63208.52,44863.86,64557.445,43913.793,27969.045,64702.812,35038,22415.016,55615,65291.297,65287.08,6157.126,65161.652,61456.344,64741.94
hsa-miR-191,27976.73,62587,64906.395,64813.11,65013.336,43895.66,65244.555,45324.57,30323.21,65124.188,36457,23604.23,55590,65163.055,65291.84,6528.264,64985.008,63843.695,64968.914
hsa-miR-191,24632.01,58915,64825.7,64684.902,64949.816,42121.48,65155.59,43083.47,30100.703,64877.664,32323,21946.598,46316,65415.81,65284.21,6286.357,65161.625,62189.79,64791.617
hsa-miR-191*,-11.866142,-1,-75.09766,-85.08627,-87.01181,-69.078125,-71.58661,-34.273438,-44.627453,-37.96498,-40,2.5490189,-9,-42.15261,-70.24097,-69.21176,-19.858826,-48.494118,-39.816734
hsa-miR-191*,-16.67451,1,-83.393,-49.634247,-103.5625,-61.515625,-70.6875,-37.619606,-37.678432,-50.074802,12,-14.96498,-7,-42.901962,-77.666664,-49.34263,-31.215687,-35.373016,-37.54297
hsa-miR-191*,-0.221344,-3,-63.599228,-63.492188,-71.734375,-63.796875,-71.88628,-43.576,-10.625,-55.96109,22,-4.287937,-23,-24.57874,-29.05294,-43.0856,-20.289684,-40.40551,-25.130436
hsa-miR-191*,-8.199219,-19,-43.015686,-62.059525,-62.494118,-62.656128,-48.584312,-78.456696,-34.454903,-45.23047,10,-12.231373,20,-34.533863,-60.91765,-41.774704,-32.359375,-40.60392,-40.266666
hsa-miR-192,359.64307,731,408.1444,1038.9843,1260.7935,916.5425,844,534.0422,321.3855,851,5591,1698.6477,2103,5562.12,3016.4565,2978,2056.3984,1349.2091,3140.0933
hsa-miR-192,610.85406,983,453.677,1238.9146,1491.1233,1000.76416,1126,692.04834,393.52942,965,5898,3368.8765,2420.5,5723.3354,3137.255,3027,2472.0693,1524.8137,3540.0757
hsa-miR-192,651.7861,977,504.04712,1286.5205,1591.153,996.2915,1175,745.97375,489.5365,1029,6861,3342.2576,2818,5546.3765,2999.1348,3032,2705.261,1600.266,3451.7556
hsa-miR-192,631.127,957,434.09625,1187.0317,1412.8058,950.17786,922,685.2795,444.34528,1148,6108.5,3463.1228,2617,5264.9033,3174.0325,2906,2367.951,1501.7491,3524.3228
hsa-miR-192*,-31.505882,-6,15.48819,-3.2823486,-83.68627,-81.95238,-33.490196,-40.843136,-40.33992,186.6688,-48,-16.904762,2548,113.62431,49.992035,-56.88672,4.5215683,-27.388885,76.762924
hsa-miR-192*,-18.917324,1,9.101959,2.6835938,-21.667969,-69.42578,-29.968628,-47.80478,-19.695312,55.77054,19,-18.956863,-4,137.98085,47.964844,-51.454903,7.7460938,-12.976654,16.176468
hsa-miR-192*,-9.278431,14,30.996078,-0.7873993,-42.219604,-63.780396,-18.400002,-59.807087,-15.941406,56.841904,-4,-17.893702,6,158.8868,60.097366,-22.681099,15.15686,-1.6078415,97.68312
hsa-miR-192*,-7.6574802,13,35.28125,38.34375,-22.083336,-67.85098,-3.5214005,-84.875,-24.614174,71.06406,21,-16.2749,8,140.61539,107.378204,-18.656128,7.9761887,-9.199219,52.874527
hsa-miR-193a-3p,97.2,443,330.91907,256.68286,666.94476,227.8424,479.9032,69.92427,91.30368,703.99,54,80.89174,134,821.2488,525.062,-6.3476562,561.67267,196.44406,888.6293
hsa-miR-193a-3p,94.37433,198,320.07935,264.55777,585.25,161.00293,491.09686,96.82175,103.247574,658.984,68,74.10462,505,931.51697,486.08875,9.4375,587.5379,200.31305,877.741
hsa-miR-193a-3p,58.666664,165,346.31726,297.13522,676.5714,162.2284,584.4677,50.615692,73.4731,635.72876,49,59.73774,450,885.04736,569.6841,7.127449,521.4744,195.75,838.5259
hsa-miR-193a-3p,63.058823,372,320.3354,235.10437,620.55,166.97952,535.25244,73.55469,63.2117,560.88446,86,75.1078,98,849.32495,545.6372,4.452759,427.2975,136.53215,727.00696
hsa-miR-193a-5p,-15.646587,4,8.117645,42.956696,-109.23108,-49.885826,-55.328125,-25.10588,-17.5,29.831375,-13,1.3027878,-7,14.8828125,13.111557,-51.217644,61.59587,-0.6627426,-5.9803925
hsa-miR-193a-5p,-21.20866,15,6.9023438,-20.074509,-49.264587,-42.18651,-33.889328,-35.9375,2.5546875,-3.420227,12,-14.478432,-4,-20.569168,-4.7215652,-37.97638,43.764008,0.07058716,-3.6015625
hsa-miR-193a-5p,-16.82677,15,36.51793,36.043304,-47.68651,-46.683594,-21.992065,-13.0039215,-9.234375,3.8936996,-4,-4.2509804,-7,19.223526,3.0274506,-11.456696,30.144531,2.5277786,-15.71875
hsa-miR-193a-5p,-8.69804,16,13.289154,19.125488,-19.721573,6.365761,34.98047,-11.658821,10.4133835,50.381317,15,-15.407845,-16,4.8823547,-5.5529404,-21.592888,106.17673,1.0976562,-19.968506
hsa-miR-193b,-9.599998,-10,13.12941,-15.330704,100.24353,-59.633858,-44.20717,-28.679688,-17.914062,58.261642,0,-12.546875,5,1.7254868,23.41568,-42.442688,-9.41732,3.1496048,18.232285
hsa-miR-193b,3.1294136,-11,-24.460007,17.859375,98.56412,-58.697212,-38.18431,-47.188004,-11.792969,128.31007,-14,-12.0625,11,24.807846,-0.25984192,-29.003998,-10.877953,24.199219,15.953125
hsa-miR-193b,0.83984375,1,70.444885,54.359375,107.83508,-67.375,-16.97647,-66.394424,5.1411743,104.337585,-29,-17.47451,23,33.905884,30.776474,-2.7490005,-5.2617188,24.89412,33.845627
hsa-miR-193b,-3.5176468,-6,-78.74609,19.852585,90.801926,-35.623016,0.30588531,-37.547623,-19.720001,42.14682,-5,-26.681274,-3,-83.44314,39.99585,-13.722656,41.603928,12.075699,16.539368
hsa-miR-193b*,75.92095,508,330.32184,231.96109,318.58432,185.43216,399.51385,135.78195,285.3015,684.2887,27,72.72014,405,296.59006,275.6389,50.684006,684.42664,358.60114,298.44324
hsa-miR-193b*,87.588234,564,289.79642,175.63425,293.8759,206.62982,402.69098,167.17099,173.9859,582.327,71,79.91797,534,259.17276,347.59332,54.869568,584.3568,425.18274,318.52942
hsa-miR-193b*,93.875,224,306.8771,280.44043,340.1518,211.01492,450.16156,130.6787,248.92499,562.3558,59,50.80156,505,302.16156,291.04385,72.66284,486.7531,456.5321,409.299
hsa-miR-193b*,65.53516,608,330.73547,303.661,365.94348,176.76035,471.44196,105.1033,192.4,565.75244,69,47.935898,477,281.50504,399.82123,86.505005,478.01898,554.4058,389.2143
hsa-miR-194,1092.7584,1148,2029.1909,1900.301,6719.1113,1919.8477,3877.86,1415.1365,789.744,7664.415,200,763.8628,1507,5515.9194,3802.9138,24.625504,3489.5151,1515.0814,3984.044
hsa-miR-194,1102.7726,1087,2146.627,2052.8154,6835.9653,2044.9084,4707.5317,1507.251,833.80414,7651.263,835,630.02844,1618,6893.2754,4370.469,46.720474,3773.7085,1765.3127,4403.432
hsa-miR-194,1093.1885,627,2170.4644,2032.2217,7279.323,1935.925,4700.851,1396.103,907.6601,7816.41,635,876.2135,1591,7239.8833,5011.4917,42.65625,3816.7534,1814.9053,4383.0537
hsa-miR-194,964.0766,1091,2027.2068,1895.4316,6937.3076,1629.8685,4535.939,1323.4579,783.09827,6619.81,926,727.91974,1401,6774.1016,4626.6353,89.22453,3217.4165,1490.3069,4278.385
hsa-miR-194*,5.2578125,14,16.984314,-11.547241,-19.751968,-26.61811,-17.164062,-10.539368,55.459137,64.04097,12,17.51793,20,34.871094,-7.3936996,-45.08235,3.5059738,112.97223,20.613281
hsa-miR-194*,-0.023620605,22,-0.53125,-0.039215088,23.91829,-19.140625,-10.137253,12.249023,70.01021,53.619614,21,24.071999,20,-4.734375,-41.04724,-29.234375,106.08713,84.91846,35.141174
hsa-miR-194*,15.316406,62,49.537262,7.8984375,-28.645912,-11.737251,12.792969,-23.599998,62.246094,48.654907,38,17.801556,15,48.564705,2.5357132,3.8571396,-6.231369,109.88158,30.054688
hsa-miR-194*,-4.0039215,18,39.79608,20.46666,-37.47843,4.592003,11.896416,-50.51172,16.623528,27.29412,106,-6.453125,9,37.515625,-3.9450989,-7.4000015,3.2274475,67.44357,7.1254883
