Name,GSM532843,GSM532844,GSM532845,GSM532846,GSM532847,GSM532848,GSM532849,GSM532850,GSM532851,GSM532852,GSM532860,GSM532861,GSM532862,GSM532863,GSM532864,GSM532865,GSM532866,GSM532867,GSM532868
label,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
hsa-miR-520c-3p ,-49.2925475,-19.5,-49.870837,-20.09648528,-121.750955,-98.537475,-87.45605625,-77.89420375,-71.74617575,-59.0333775,-49.25,-40.55363075,-33.5,-24.09695825,-34.3011075,-58.96526625,-77.892592,-55.81811975,-25.23140775
hsa-miR-497 ,-46.17082225,-23.75,-5.934230675,-25.08992369,-108.605261,-93.78917275,-77.9068975,-72.6571635,-64.57166125,-48.5250555,-39,-39.1781245,-3.5,34.91927375,-31.8584655,-77.1157825,-61.90354,-64.50331525,-21.202591
hsa-miR-606 ,-40.88164925,-49.5,72.998672,95.0872965,-111.142015,-101.0221988,-88.638854,-97.082516,-82.96342625,-57.533593,-52.25,-40.73555125,-45.75,73.3924945,24.61579881,-53.6987645,-75.39317875,-59.527561,40.80297525
hsa-miRPlus-E1154 ,-38.83468075,-38.75,-27.04291125,-36.02445275,-106.7252063,-26.538673,-79.2508185,-78.425695,-27.60136826,2.99603654,-36,-24.182432,-0.5,-60.1521115,-38.43459775,-37.82290475,-31.1183705,-48.69541275,-44.65306075
hsa-miR-181a* ,-38.39601525,-39.25,-50.67420925,-25.5233195,-101.8232325,-91.95112,-80.3916475,-78.355462,-68.47951025,-49.956547,-12.75,-40.8967185,-65,-26.243627,-22.04060195,-59.7959505,-69.019792,-56.551744,-24.72264675
hsa-miR-889 ,-38.28971675,-17,-48.98232963,-34.65035625,-119.1495775,-107.25247,-100.4341875,-75.6520425,-69.61268775,-47.18514575,-31.5,-35.47023925,-3.25,-43.0549155,-38.861233,-74.876329,-72.67337175,-65.722663,-47.54130175
hsa-miR-888 ,-37.94069075,-19,71.80220725,105.1736775,-127.8968538,-103.0814475,-92.615136,-78.230055,-74.952765,-54.018116,-79.75,-40.91273775,132.5,189.49942,170.56752,-55.6035196,-69.7876805,-62.27980925,222.4789125
hsa-miR-369-5p ,-37.90461025,-43.5,-18.5634685,-13.793091,-104.0388,-90.9415325,-77.712964,-92.8280185,-62.89764425,-58.3819885,-37.25,-39.598828,-62.75,-6.458244325,-15.2950345,-36.65816695,-65.4438925,-61.8167425,-35.87709
hsa-miR-579 ,-37.700739,-23.75,-45.24925675,-47.89042275,-101.39806,-109.567589,-73.194305,-81.7768155,-72.1990785,-47.64310775,-65,-36.163404,-45.75,-0.33419825,-16.3208732,-49.05487625,-58.5058595,-64.76269525,-6.91011435
hsa-miR-626 ,-37.6337675,-4.5,-60.7013165,-32.95598238,-92.5069065,-82.1455345,-72.625278,-64.82242325,-54.042387,-9.088495488,-33,-29.7762425,3.5,-37.4231395,-35.15671175,-67.154717,-54.332065,-41.558363,-45.6797065
hcmv-miR-US25-2-3p ,-37.20187375,-36.75,-40.83167675,-37.476341,-108.5093338,-99.225055,-80.60665025,-87.81522,-53.706408,-29.912221,-44,-32.53880625,-21.5,-20.87433251,-31.75723075,-53.69433375,-65.6962615,-51.74996125,-48.68094425
hsa_negative_control_8 ,-36.8608495,-76.25,-91.68015625,-63.646324,-74.97305854,-128.478255,-94.19835625,-76.71751075,-59.38258575,-69.684905,-58.25,-42.35326,-97.25,-70.1735945,-48.83524525,-60.2700045,-66.507036,-65.8687875,-81.5473945
hsa-miR-556-5p ,-36.82876375,-59.75,-73.1933855,-83.40069575,-106.070564,-92.672775,-71.174189,-80.658021,-68.28456875,-40.3380735,-51.25,-36.50275325,-71.75,-47.44700525,-42.936433,-38.48885725,-61.1760475,-67.9284245,-65.33345775
hsa-miR-153 ,-36.7784305,-75.25,-78.782917,-53.075432,-123.1169825,-93.587473,-93.25402675,-85.02813,-76.87433875,-68.31811125,-75.5,-52.95712325,-98.5,-55.2669765,-49.59511775,-55.4151075,-66.30093275,-74.03860775,-67.014501
hsa-miR-380* ,-36.77226625,-53,-27.8464205,-50.65339975,-105.3750625,-104.7100735,-86.73802875,-82.2185025,-47.501445,-64.837975,-42.5,-34.00326975,-72.5,-32.74614025,-41.6823425,-45.2512005,-64.655405,-70.297355,-47.79984375
hsa-miR-379* ,-36.31839675,-23.75,-42.05932575,-41.96248175,-111.455725,-97.38127,-82.39868525,-84.3063435,-50.104746,-34.692729,-16.75,-27.29879725,-11.5,-32.5470525,-27.24038135,-34.24322325,-55.22736725,-51.9233585,-36.5332395
hsa-miR-216b ,-35.88595575,-36.5,-49.33133775,-22.04809931,-100.180884,-103.4698948,-75.58827025,-80.349289,-50.12281225,-35.536851,-28.75,-37.90895225,-66.5,-37.65283588,-34.69638425,-19.3076997,-63.97073475,-63.3964435,-40.3324755
hsa-miR-548c-5p ,-35.49030975,-23.25,-37.99451131,-43.77570725,-94.1252035,-103.2290575,-82.7451995,-75.7817415,-61.876644,-42.46500168,-28.25,-32.26355325,-47,36.77435325,-44.60286325,-44.520705,-55.4229775,-53.902573,-23.76837525
hsa-miR-770-5p ,-35.1555195,-22.5,-47.97008525,-54.50585875,-122.5957235,-106.2642175,-90.07762625,-80.99702125,-46.94565088,-67.6486545,-6.5,-33.7022315,-43.75,-26.9443035,-23.18097075,-43.63996225,-51.65538325,-64.72221375,-33.5773005
hsa-miR-1302 ,-34.7320365,-56.25,-80.87185325,-68.94059388,-120.20238,-93.7037825,-91.2559715,-65.623977,-70.52726,-66.61579275,-58.5,-42.84121,-39.75,-65.62569875,-30.287466,-43.25355075,-53.40841225,-63.93224375,-58.2718355
hsa-miR-562 ,-34.69354325,-28.5,-72.399971,-55.982014,-84.99649,-89.91053,-45.022896,-85.79030875,-54.7783535,-78.83271625,-48.5,-45.71338325,-52,-64.65928275,-54.71338425,-64.02591675,-40.72174025,-73.856035,-49.70884325
hsa-miRPlus-F1119 ,-34.1934095,-57.75,-60.79084475,-72.05046525,-111.4434965,-96.16082375,-86.49269625,-77.1779675,-64.89828375,-44.01421,-41,-34.660801,-61,-47.376636,-37.1768695,-44.85280875,-55.44300375,-66.62495,-67.36244075
hsa-miRPlus-F1082 ,-33.7254905,-4.5,-67.8665815,-57.072743,-117.6541253,-84.319597,-94.212445,-64.493115,-56.27079775,-51.655857,-6.5,-32.85721,-41.5,-47.6319295,-33.150591,-60.53364925,-31.58569,-59.1354255,-59.70119625
hsa-miR-1245 ,-33.642245,-78.5,-42.5723535,-78.98334425,-123.059355,-97.1270015,-89.1747675,-83.655175,-80.74699625,-68.8407375,-50,-44.20756225,-69.5,-51.13820875,-24.40997675,-46.79248175,-58.81483175,-49.67380075,-53.72177275
hsa_negative_control_4 ,-33.31802175,-41,-44.06335025,-23.34486725,-104.017154,-81.1116425,-75.720527,-77.77541625,-59.36491925,-57.379149,-61.5,-33.76515875,-69,392.2521115,-18.9727803,-34.77682975,-60.022454,-66.98050075,-35.6684585
hsa-miR-410 ,-33.1821845,-32.5,-53.31667475,-32.14530138,-94.6910825,-99.32936025,-74.1611145,-71.900351,-60.46307225,-70.38747575,-31,-37.20423875,-56,-38.37987125,-21.7374495,-41.366024,-57.3317545,-54.3840725,-33.0525265
hsa-miRPlus-E1037 ,-33.07998925,-40.25,-63.993146,-48.679916,-120.95718,-92.108209,-87.024495,-76.4892675,-63.35798925,-41.5190145,-23.5,-33.85395825,-58.5,-47.3598545,-39.897013,-32.7558555,-55.58455475,-54.938633,-47.44677025
hsa-miR-591 ,-32.9053695,-52.5,-71.32041525,-45.7057305,-110.3896588,-90.6082785,-86.31790375,-68.2240675,-65.890205,-63.5818595,-35.25,-49.90830675,-57.75,-64.538044,-48.660355,-56.34268975,-59.1485225,-62.119159,-71.90386375
hsa-miRPlus-F1199 ,-32.888338,-58.5,-59.58050125,-48.36228675,-134.1931885,-101.5614485,-98.0948885,-84.03665375,-68.20821925,-85.16822,-40.75,-28.565838,-77.75,-59.7896195,-42.21145225,-64.24257125,-65.82724275,-60.64917125,-72.9982625
hsa-miRPlus-E1142 ,-32.683326,-37,-62.884274,-50.11047425,-118.0957325,-86.87402425,-79.11106475,-65.40417125,-49.0629085,-42.73614325,-14.5,-31.9012305,-52.25,-61.76039125,-48.59333175,-47.33482275,-43.96061775,-34.54634663,-56.4027475
hsa-miRPlus-E1061 ,-32.5978675,-41.5,-69.021693,-50.83214525,-110.737951,-93.375015,-89.54405075,-74.598835,-62.14749625,-60.59407875,-41.25,-47.0449225,32.5,-74.5487265,-39.28378875,-79.45486775,-48.508686,-56.11383375,-60.06003225
hsa-miRPlus-E1068 ,-32.37788575,-26.5,-60.7610435,-35.86796175,-69.787566,-94.23263725,-76.31537025,-57.715427,-47.2398975,-20.531931,-51.75,-19.047249,-33.5,-46.850125,-43.73299,-52.019703,-48.5545515,-27.34829325,-61.493735
hsa-miR-515-5p ,-32.249507,-31.25,-24.57728225,-17.1666375,-79.660334,-96.610804,-70.9668975,-71.09219625,-46.10802775,-46.14659875,-46.5,-23.545248,-52.25,-12.32152188,-26.5013655,-27.579977,-50.80854725,-53.14073225,-36.42098775
hsa-miR-561 ,-31.8663225,-48.25,-58.52154075,-20.91959775,-115.2837835,-98.7495625,-86.384554,-80.8682,-66.5454385,-67.55321825,0.5,-46.954929,-55,-39.85045125,-26.4000492,-35.50928335,-60.8231015,-67.4610595,-28.40959794
hsa-miR-1203 ,-31.85020825,-31.5,-64.5928285,-68.00309675,-119.2590213,-93.46787325,-88.290857,-76.26255775,-52.08523775,-55.95788875,-27.75,-27.44676925,3.5,-62.78360125,-48.41906175,-51.76423275,-52.1283455,-55.9829825,-60.7321275
hsa-miRPlus-F1148 ,-31.69044425,-68.75,-50.59337225,-70.83548438,-118.769845,-90.29474625,-87.02891275,-82.00632875,-66.09926425,-62.950858,-68,-38.90537625,-66.75,-59.8492355,-41.05739375,-64.4650645,-56.96165475,-59.20746,-72.43599075
hsa-miR-181c* ,-31.644991,-25,-76.5326085,-61.26681575,-115.7169463,-107.1909075,-92.80227,-82.92545,-56.4152935,-72.7794345,-23.5,-34.889072,-45.75,-61.5644005,-47.57020675,-35.12505925,-60.78283925,-62.98716,-57.53571975
hsa-miR-1305 ,-31.4898315,-53.5,-38.79890025,-66.0775135,-96.3445115,-80.1098925,-79.48403875,-56.6744055,-50.73033075,-40.48978263,-25.5,-28.900589,-28.25,-41.59868075,-34.29513925,-33.08546075,-42.2062455,-47.82488425,-65.922604
hsa-miRPlus-F1038 ,-31.4859675,-40.25,-68.95831675,-49.6813165,-121.4282463,-96.0823585,-86.733681,-74.54777375,-51.7650785,-43.5816385,-29.5,-34.79087075,-57.5,-55.45230025,-41.50059425,-46.26332625,-49.691637,-32.390036,-54.655265
hsa-miR-548g ,-31.2965305,-54.5,-64.8422205,-70.74148875,-94.34105125,-93.263969,-69.2566005,-80.48688275,-45.08593825,-61.299721,-62,-32.161147,-75,-53.430761,-34.12929525,-26.10427863,-52.19734325,-50.494724,-72.27616125
ebv-miR-BART8 ,-31.19523925,-68,-99.7580375,-54.14476575,-116.6509,-107.546515,-88.1903,-83.21013,-66.780261,-74.33457625,-38,-44.539123,-72,-72.141397,-47.0938805,-76.651535,-66.8754165,-71.72154125,-67.19861925
hsa-miR-30d* ,-31.13639525,-18.75,-49.00783925,-26.50561505,-84.8327425,-89.1542815,-60.953544,-68.174072,-35.58864225,-43.70703885,-16,-28.57752025,-38.75,-40.43492125,-27.95004088,-31.454174,-43.736884,-53.97276425,-42.6824055
hsa-miR-525-3p ,-30.95045375,-59,-71.1052015,-87.58597075,-126.5497403,-87.9908755,-86.69141275,-80.89269625,-54.7618925,-71.86892975,-49,-37.30760525,-85.25,-56.472245,-47.07516725,-68.17057025,-54.59704325,-63.351544,-81.17792375
hsa-miR-548c-3p ,-30.91366575,-43.25,-67.8343755,-61.7726865,-122.6016325,-104.2029935,-75.346614,-79.4258725,-53.5133525,-72.1196955,-39,-39.519064,-68.75,-57.444907,-32.89319438,-35.2716455,-55.05806075,-58.925171,-65.388432
hsa-miR-572 ,-30.6457715,-0.25,-7.79022975,-38.14263941,-111.582639,-76.41927125,-72.22630875,-61.6145555,-33.446397,-20.437069,2,-31.0682785,-38.75,-21.16045538,-16.14277295,-33.14473125,-37.8475665,-34.05924775,-29.700929
hsa-miR-1252 ,-30.61082775,-66,-36.2359575,-41.97520853,-79.014867,-71.960995,-71.15649425,-55.5455795,-58.7505655,-31.6784115,-50,-26.17897625,-40.25,-34.00747675,-7.479541688,-50.9468075,-34.97920175,-34.2498705,-30.566599
hsa-miRPlus-E1046 ,-30.40218275,-7.25,-59.79125575,-60.423707,-109.6805588,-84.1155625,-82.0458805,-63.04177675,-54.78295125,-47.24178425,-11.75,-30.17024425,-50.75,-64.49313575,-47.0299815,-76.35856975,-39.2196175,-47.697353,-54.730192
hsa-miR-539 ,-30.08092675,-27.5,-15.22654325,-31.451126,-80.66626325,-88.3584375,-72.8662335,-72.0338235,-48.838492,-28.53237975,-10.5,-38.17821125,-42,-24.11561958,-33.2750895,12.72751525,-56.3141375,-50.943113,-15.71927275
hsa-miR-31 ,-29.67329175,-11,32.27005738,35.2175445,-84.56695625,-76.016729,-65.11305725,-62.367332,-36.9543115,155.4454433,-50.75,-27.01531175,-51.75,155.599855,14.0276701,-48.32733625,-39.029156,-40.70660625,4.2605324
hsa-miR-1279 ,-29.6261275,-23.75,-30.17723488,-49.03704475,-105.3720725,-79.8865085,-65.32711,-51.81773075,-30.03011503,-47.37833825,137.25,-25.7353905,-55,-30.8720485,-38.31673825,-17.78010175,-31.874713,-11.704401,-47.024301
hsa-let-7f-1* ,-29.33653175,3.75,29.272896,34.10359563,-50.00666175,-51.2820665,-41.5893745,-45.500389,-35.80831525,244.6579787,-16.5,-20.99093975,-6.75,43.85972668,6.78776925,-20.05046831,-17.56874275,-25.0326745,31.17205425
hsa-miR-137 ,-29.29288425,29,122.6690985,143.076995,-103.6865603,-95.820625,-67.359968,-70.11994,-39.8839985,-58.638757,-42.75,-24.85805375,1.25,199.5346875,45.999336,-3.9512767,-51.004994,-59.18081625,146.0499075
hsa-miRPlus-E1150 ,-29.27889025,-26,0.948971,-7.9769905,-71.4487185,-70.8666125,-70.01262375,-66.8567845,-66.136081,97.33273925,-47,-29.23687575,17.5,34.1318965,11.2523135,-57.511333,-40.3080035,-9.539863625,-0.57517635
hsa-miR-7-1* ,-29.13177675,6.75,42.71155175,39.70645125,-50.07656875,-71.74534,-35.814892,-72.27113375,-48.1276385,-0.402771125,-12.5,-22.446466,-5.75,88.79728375,36.93828744,-6.725175875,-37.4378655,-31.471815,33.5691985
hcmv-miR-US4 ,-28.648569,-44.75,-53.176262,-56.99204925,-102.4189903,-100.6910975,-78.6220325,-78.8440665,-44.5883285,-53.5173825,-48.5,-29.6503615,-45.25,-49.95508925,-51.4739795,-58.77567275,-60.67358825,-49.90830575,-56.57411225
hsa-miR-509-3p ,-28.512021,-3.75,-20.88659226,-6.563716919,-34.9249385,-57.069701,-27.80212218,-40.75031325,-5.794885625,47.06693605,17.25,-20.814442,-16,-28.52973375,2.318679825,-33.21792868,-32.41466125,-44.76221925,-35.4850005
ebv-miR-BART7 ,-28.475887,-11,-43.425893,-50.81081,-117.4354,-90.1912425,-87.8431125,-68.56866975,-50.033986,-64.93665575,-7.5,-26.2658485,-22,-32.08638245,-35.323934,-34.93349875,-58.922813,-51.17744225,-34.457426
hsa-miR-514 ,-28.3906595,-11.5,-48.294812,-50.9182245,-46.13149075,-65.98444075,-20.73181363,-42.4596165,-38.68585925,50.2840725,-17,-29.85642525,-36.25,-21.84320775,90.2128025,-39.84483725,-2.67104719,-65.892825,-32.28164875
hsa-miR-135a ,-28.3671325,28.5,6.80912375,29.3697435,-28.57941075,-53.62239625,-32.8459495,-38.6995635,-39.871103,26.74255325,38,-23.8089645,-14,92.9128525,-15.98150403,-33.02416225,-11.75777429,-11.69460488,33.1245002
hsa-miR-1289 ,-28.12223375,-41.75,-41.55052625,-42.7837335,-129.437431,-96.9054875,-72.7787035,-58.301094,-44.567681,-53.641422,-19.75,-27.441137,-60.75,-39.548751,-47.789997,-22.07771513,-35.5714235,-33.92752825,-37.86043675
hsa-miR-616 ,-27.901865,-3.5,-25.66107275,-32.74066175,156.6711025,13.27857975,117.7710963,-7.51014335,-3.52722925,382.32208,-1.5,-20.84654263,-1.75,-24.49720575,-19.8979265,-32.3181075,118.73579,-16.16052625,-15.02697143
SNORD66-5 ,-27.716836,59,-60.49216475,-79.4477125,-100.0150775,-67.4432265,-73.9227,-59.43135,-42.779119,-51.77334425,-16.75,-37.92193175,46.75,-72.461162,-49.92550475,-104.7045325,-41.749005,-46.348061,-58.4511365
hsa-miRPlus-F1157 ,-27.68150725,-69,-54.11655525,166.8361853,-131.1417125,-100.56652,-97.44929625,-79.72666625,-78.5934425,-63.299626,-59,-40.288621,-75.5,-58.11004825,-50.3631065,-70.623671,-64.2356265,-54.6765775,-89.7655785
hsa-miR-582-3p ,-27.5951085,-44.5,-47.1054805,-43.41556125,-109.7930625,-100.693039,-77.8203485,-78.519995,-57.70264925,-47.46624225,-42.25,-25.4082335,-48.25,-38.92385125,-38.76453,-57.26947575,-67.0677885,-63.3972365,-62.787431
hsa-miR-503 ,-27.53332325,20,-22.99772265,-46.70742425,-105.9560075,-81.420845,-70.641563,-64.2985445,-36.44225125,-48.051483,0.5,-31.188547,-48.5,-24.78196538,-30.28478075,-44.81809625,-39.59136675,-42.76847175,-43.80160275
hsa-miR-1251 ,-27.530342,-19,-39.518268,-46.74758975,-116.413105,-92.8918025,-76.928614,-72.163499,-53.69237475,-51.48356625,-5.25,-33.57657625,-53.75,-35.8355464,361.8482565,-36.67950005,-41.0712625,-53.0723345,-47.81370625
hsa-miR-1324 ,-27.4881655,-76,-72.6537635,-100.5185435,-101.354765,-85.574195,-79.9205135,-85.52162625,-54.933972,-58.7290345,-85.25,-41.80689125,-111,-65.23571225,-53.99258625,-72.091464,-60.48538375,-58.7734725,-71.577041
hsa-miR-1185 ,-27.4094515,-69,-87.14295075,-80.457645,-100.7188788,295.728475,-85.365286,-65.7801275,-61.9276935,-60.16929225,-38.5,-40.870699,-88,-68.47550875,-35.069975,-56.551138,-49.3739455,-55.2105655,-73.86076925
hsa-miRPlus-E1014 ,-27.323322,0.5,-53.5524789,-51.47087475,-96.8982725,-86.97898375,-75.3623895,-73.70027975,-48.30081425,-49.906531,-22,-25.003571,-9.75,-36.74538225,-41.9805525,-47.5801915,-52.377622,-54.54093925,-47.92290525
hsa-miR-26a-1* ,-27.32001225,-20,-27.3841781,-33.8830145,-109.057125,-87.15922625,-78.35378825,-67.566151,-50.6397535,-54.5147635,12.5,-30.3761575,-41,-9.17098425,-30.50508275,-34.20317125,-52.0942615,-47.56676875,-34.1196825
hsa-miR-330-3p ,-26.750533,20,22.64437425,11.17041765,-0.110023625,-56.890901,-29.7584077,-19.141357,-10.6181984,179.222125,-39.75,-8.70631775,32.25,15.28946485,0.07637779,-37.118786,-22.10427113,-4.59130275,-4.23688135
hsa-miR-1231 ,-26.579241,-41.75,-76.81003875,-69.99752125,-108.5773813,-78.8944185,-69.253858,-62.82514875,-40.46744375,-41.79494125,-19.75,-30.360819,-45.25,-54.66552225,-39.868686,-75.508064,-43.44289375,-40.37858525,-72.3334805
hsa-miR-744* ,-26.3814087,-18.5,-33.641144,-77.9916895,-100.6615325,-80.425985,-83.80578125,-66.88552575,-43.2349965,-46.3454552,-44.5,44.43714375,-14.5,-21.996473,-47.51846875,-53.16862775,-44.18327563,-49.19622475,-49.833454
hsa-miR-367* ,-26.30828525,-45,-36.26594925,-36.6498985,-27.84438325,-58.35690825,-16.14296345,-53.700104,-53.09553325,62.174337,-34.75,-31.57952575,-47,-53.863227,-28.1957955,-62.1792155,-15.49537098,-50.816299,-40.63098925
hsa-miR-199b-5p ,-26.08979575,-14,9.9748955,48.373764,-40.7086375,-75.58378825,-45.69005975,-46.54689,-28.09180275,31.60926013,7.5,-24.362145,-41.25,71.2214885,20.06850038,2.958200375,-29.09415866,-33.986824,22.5961153
hsa-miRPlus-F1010 ,-25.94337525,-66.75,-97.544095,-89.7695325,-99.27320875,387.129865,-76.9404065,-65.7304515,-67.684971,-43.43693175,-51,-39.583187,-60.75,-72.59983575,-57.4175435,-72.42384775,-49.8718875,-57.5413415,-86.3074725
hsa-miR-134 ,-25.56288325,-41.25,-52.95984275,-71.6167325,-104.8635485,-99.1470725,-73.14675125,-75.8259035,-50.737237,-56.182158,-43.5,-17.7984705,-48.75,-46.52568025,-48.38421275,-54.621571,-50.25148175,-52.72552125,-52.94631425
hsa-miR-658 ,-25.44491375,-4.5,-31.09564575,-32.77174,-108.7096788,-69.6332945,-71.529705,-60.49356,-45.217767,-37.027373,6.25,-21.31100345,-27.75,-47.47073375,-21.758192,-36.49451825,-39.28587863,-25.89626875,-52.92924
hsa-miR-1208 ,-25.437655,-37.75,-67.87810425,-49.0631065,-118.1701,-87.21536625,-69.707654,-67.831595,-56.483164,-53.6373645,-20.75,-34.09410475,-59.5,-61.12752725,-45.1437855,-45.175972,-58.12761575,-46.32785825,-58.46970775
hsa-miRPlus-E1183 ,-25.43414838,-66,-59.270713,-50.7263945,-100.603131,-87.96288,-76.69548275,-66.027809,-39.0686675,-50.67105525,-81.75,-23.04017825,-35.5,-41.0671065,-49.52299375,-44.06817375,-43.36193125,-31.21572025,-44.77788575
hsa-miRPlus-E1059 ,-25.3331065,-26.75,-60.10134525,-45.84970025,-114.7583425,-85.28272625,-80.404665,-70.6155535,-42.34689675,-52.37455875,-22.75,-25.89434575,-40.5,-56.21890875,-44.90356175,-40.76561525,-49.96062775,-49.5136415,40.498128
hsa-miR-548h ,-25.152752,-27.25,-49.61611975,-51.02102625,-116.0325213,-82.9674775,-70.49165325,-66.769427,-46.7480525,-51.05718775,-23.25,-21.85516025,-49.25,-36.85227575,-46.739239,-40.98445675,-34.75983025,-33.51889275,-39.957736
hsa-miRPlus-E1040 ,-25.043151,-74.25,-58.5179555,-68.4078065,-123.146645,-87.47405375,-87.126969,-88.03480975,-71.2680865,-67.87746525,-40.75,-35.34304925,-81.25,-55.948448,-46.891851,-53.59953825,-58.31117575,-47.839059,-77.35550025
hsa-miR-520b ,-24.99621725,-19.5,-49.75963925,-42.74073425,-95.88249,-89.0146065,-79.39319375,-73.8762085,-47.52985475,-54.02311,-24,-30.75838825,-55.5,-36.51808425,-47.04573225,-38.36062425,-44.83208,-62.1252425,-55.319275
hsa-miRPlus-E1259 ,-24.85523625,-27.25,-33.6508935,-49.447949,-119.2840675,-97.79452875,-78.53428,-68.28788775,-37.63350775,-64.55608575,-22,-18.31078425,-53.5,-38.13052413,-40.730917,-48.218116,-45.86343625,-42.41001675,-40.02360175
hsa-miR-518f* ,-24.62788088,-30,-39.71181425,-44.63663925,-79.0190905,-78.66195025,-59.4209955,-60.3133485,-42.336297,-33.10719,-20,-22.5300725,-36,-25.63637925,-26.26089275,-30.811668,-39.872721,-44.10615725,-28.11720475
hsa_negative_control_7 ,-24.5986725,-25.75,-41.335369,-70.9220575,-89.9619435,-82.26360575,-63.83452575,-74.293524,-30.4327525,-55.40422725,-32.75,-20.77508725,-52,-34.095276,-42.5535615,-37.036347,-40.933264,-54.485112,-36.437132
hsa-miR-523 ,-24.45703975,4,-24.47050488,-45.94802525,-84.55501,-84.48450175,-69.565343,-61.7354825,-41.7089555,-16.8360445,18,-25.78619,-10.75,-22.13051395,-0.0960635,-31.42756075,-41.42845925,-24.37704075,-7.961357175
hsa-miR-1179 ,-24.4466185,6545,-58.260345,-79.86317025,-102.33935,-91.1734985,-70.41768375,-69.69468625,-47.672986,-57.59419075,306.75,-26.6991525,-73,-37.788037,-57.16916825,-54.05834325,-48.9237445,-46.1089205,-50.804132
hsa-miRPlus-E1211 ,-24.39947525,-10.5,-61.207872,-48.67028875,-81.82418775,-86.4682365,-61.6384315,-50.95693475,-28.76708575,50.55475825,402.25,-29.204729,-46.25,-28.4886765,-21.494255,-73.92055925,1.92773255,66.4387675,-29.732836
hsa-miRPlus-E1177 ,-24.35657175,-37.25,-25.20296483,-52.23388725,-73.5156135,-74.11535725,-59.717929,-53.0285255,-30.78350125,-28.73582275,-36,-10.66021333,-50.75,-34.3959765,-42.52966675,-39.483791,-31.82755225,-33.78945025,-37.1136505
hsa-miR-100* ,-24.35341925,-18.75,-55.8353515,-84.85099375,-118.45471,-104.364046,-88.0556415,-76.323784,-51.23851175,-70.273416,-29.25,-24.5936515,-39.25,-49.013547,-56.6827155,-53.75063325,-53.490588,-61.2573045,-54.59799775
hsa-miR-1205 ,-24.2747895,70.5,-17.52559675,-25.2419774,-46.957703,-54.0472125,-57.01795875,-56.47268175,-5.36422175,34.37952375,11.75,-17.6173975,61.25,-12.82705875,-39.191287,-31.17054275,-22.08617975,-17.99815564,-32.5030405
hsa-miR-654-3p ,-24.25178513,1,21.92585725,26.828621,-21.574482,-62.0708225,-51.14159675,-59.1644295,-20.152336,15.63062665,8.25,-19.4314175,21.25,43.39041525,107.4177863,-9.303570263,-14.31755668,-18.0920315,19.6722757
hsa-miRPlus-F1226 ,-24.2090285,-14.25,-54.9587215,-67.80620125,-110.637804,-84.166619,-68.710195,-78.21747875,-76.59186225,-63.13165975,-15.25,-24.4392815,-48.25,-38.11405875,-48.68750025,-41.951648,-49.2244955,-59.1522075,-44.98139213
hsa-miR-518d-3p ,-24.18305925,-12.75,-15.57787328,-9.7346305,-99.14640125,-76.65391,-71.29608,-55.30605025,-30.8591325,-5.0999625,0.75,-31.56526325,-34.25,-26.35052425,-28.06032375,-25.90035243,-45.13689225,-57.07191975,-38.58499125
hsa-miR-214* ,-24.182538,15.75,-19.8153074,-27.1837965,-90.242405,-80.80386,-64.8318225,-52.0958705,-57.46695775,-24.64464435,29.75,-21.76206875,22,3.86661335,-22.80188013,-10.30914688,-29.335255,-41.61521875,-21.44638625
ebv-miR-BART20-5p ,-24.16364125,-42.5,-84.2729075,-53.0247375,-74.0331475,-82.7617175,-64.738206,-75.8443775,-48.304933,-41.1565465,-5.25,-27.7696955,-52.5,-61.60132025,248.991247,-49.025266,-39.1277595,-55.38372775,-61.99189475
kshv-miR-K12-2 ,-24.148926,22,109.444031,78.58709,-52.5347925,-43.669287,-62.8677205,-36.92074298,-24.11240775,235.3946025,13.25,-22.02741475,352.25,77.23281,45.0801015,-6.38621125,-25.766018,-4.313382965,46.08538075
hsa-miRPlus-F1248 ,-24.13548563,103.5,-45.7883875,-44.1235305,-79.9617715,-66.65380225,-51.57844075,-59.53358025,-21.8441735,-38.84822275,97,-13.25802725,-29.75,-27.7362329,-41.625888,-35.55441175,-31.5808215,-21.0842965,-35.99971775
hsa-miR-1225-5p ,-24.035774,-45.25,-64.18441725,-92.148097,-123.6016013,-84.750905,-87.872528,-75.5165925,-59.9182685,-63.81297025,-17.25,-32.09167975,-45.5,-51.19764775,-43.5967015,-39.75540375,-46.382257,-49.120283,-77.814924
hsa-miR-452* ,-24.0056485,-31.5,-46.7983205,-70.77133525,-101.8550113,-96.905939,-77.967961,-70.2526775,-45.58137325,-70.569843,-7,-24.599272,-50,-38.42888275,-45.52994775,-37.3084845,-46.46454,-59.025601,-54.4043915
hsa-miR-371-5p ,-23.964013,-12.5,-19.0268133,-39.45916788,-79.1590665,-75.84755125,-65.8925955,-51.7269,-45.91457625,35.7975046,-29.25,-25.36563375,38.25,-26.22661775,1427.197635,-57.805501,-37.74184675,-33.10930875,-45.1658265
hsa-miR-33a* ,-23.93100775,-19.5,-35.73859775,-34.1135785,-112.302655,-94.745705,-77.2396275,-78.0220475,-41.8301555,-56.135707,-1.25,-24.3275315,-45.25,-33.37864875,-45.54014825,-36.65341425,-51.66854325,-59.442773,-38.27693725
